"Time","OPERATIONAL_DEMAND NSW1","OPERATIONAL_DEMAND QLD1","OPERATIONAL_DEMAND SA1","OPERATIONAL_DEMAND TAS1","OPERATIONAL_DEMAND VIC1"
2024-09-16 13:00:00,4437,3661,273,1138,4900
2024-09-16 13:30:00,4497,3720,244,1126,4798
2024-09-16 14:00:00,4687,3869,251,1124,4693
2024-09-16 14:30:00,4984,4168,285,1131,4713
2024-09-16 15:00:00,5394,4492,348,1072,4771
2024-09-16 15:30:00,5950,4920,476,1116,4887
2024-09-16 16:00:00,6638,5420,574,1151,5196
2024-09-16 16:30:00,7312,5924,734,1175,5508
2024-09-16 17:00:00,7992,6436,941,1226,5922
2024-09-16 17:30:00,8712,6891,1219,1278,6377
2024-09-16 18:00:00,9359,7164,1510,1326,6807
2024-09-16 18:30:00,9837,7325,1768,1369,7104
2024-09-16 19:00:00,9898,7278,1943,1375,7224
2024-09-16 19:30:00,9666,7172,2032,1365,7097
2024-09-16 20:00:00,9466,7120,2039,1355,6950
2024-09-16 20:30:00,9267,6945,2013,1342,6726
2024-09-16 21:00:00,9081,6708,1962,1322,6558
2024-09-16 21:30:00,8845,6537,1902,1319,6323
2024-09-16 22:00:00,8539,6311,1846,1297,6047
2024-09-16 22:30:00,8374,6138,1748,1260,5795
2024-09-16 23:00:00,8194,6002,1651,1225,5569
2024-09-16 23:30:00,8038,5868,1576,1191,5554
2024-09-17 00:00:00,7856,5713,1604,1165,5439
2024-09-17 00:30:00,7762,5581,1575,1136,5239
2024-09-17 01:00:00,7575,5433,1592,1145,5092
2024-09-17 01:30:00,7360,5372,1547,1139,4978
2024-09-17 02:00:00,7145,5291,1525,1134,4844
2024-09-17 02:30:00,6964,5258,1530,1133,4723
2024-09-17 03:00:00,6830,5216,1489,1146,4628
2024-09-17 03:30:00,6756,5229,1453,1153,4611
2024-09-17 04:00:00,6867,5242,1434,1155,4593
2024-09-17 04:30:00,6838,5318,1417,1172,4612
2024-09-17 05:00:00,6926,5443,1421,1189,4710
2024-09-17 05:30:00,7150,5617,1424,1226,4911
2024-09-17 06:00:00,7499,5758,1457,1270,5122
2024-09-17 06:30:00,8060,5934,1503,1332,5572
2024-09-17 07:00:00,8306,5792,1614,1395,5967
2024-09-17 07:30:00,8067,5563,1638,1396,6278
2024-09-17 08:00:00,7635,5207,1618,1404,6410
2024-09-17 08:30:00,6995,4871,1497,1369,6382
2024-09-17 09:00:00,6249,4534,1301,1342,6138
2024-09-17 09:30:00,5676,4262,1035,1306,5888
2024-09-17 10:00:00,5173,4175,828,1264,5465
2024-09-17 10:30:00,4826,4233,630,1211,4860
2024-09-17 11:00:00,4624,4182,579,1225,4417
2024-09-17 11:30:00,4514,4123,429,1227,4077
2024-09-17 12:00:00,4375,4138,311,1196,3763
2024-09-17 12:30:00,4332,4134,243,1184,3489
2024-09-17 13:00:00,4308,4136,231,1178,3292
2024-09-17 13:30:00,4356,4228,219,1190,3202
2024-09-17 14:00:00,4522,4244,253,1192,3291
2024-09-17 14:30:00,4760,4498,259,1198,3392
2024-09-17 15:00:00,5133,4825,319,1214,3430
2024-09-17 15:30:00,5610,5244,402,1223,3676
2024-09-17 16:00:00,6253,5693,496,1205,3982
2024-09-17 16:30:00,6889,6114,661,1240,4415
2024-09-17 17:00:00,7615,6591,871,1305,4987
2024-09-17 17:30:00,8255,6978,1157,1360,5580
2024-09-17 18:00:00,8870,7288,1451,1422,6155
2024-09-17 18:30:00,9249,7372,1667,1467,6518
2024-09-17 19:00:00,9322,7314,1802,1485,6761
2024-09-17 19:30:00,9162,7130,1913,1472,6772
2024-09-17 20:00:00,8984,7058,1965,1456,6763
2024-09-17 20:30:00,8873,6995,1969,1442,6680
2024-09-17 21:00:00,8729,6841,1952,1410,6537
2024-09-17 21:30:00,8512,6621,1913,1379,6376
2024-09-17 22:00:00,8269,6378,1852,1346,6151
2024-09-17 22:30:00,8144,6212,1763,1306,5895
2024-09-17 23:00:00,7954,6075,1683,1265,5685
2024-09-17 23:30:00,7835,5913,1614,1219,5656
2024-09-18 00:00:00,7766,5750,1633,1186,5511
2024-09-18 00:30:00,7624,5627,1618,1165,5312
2024-09-18 01:00:00,7450,5509,1620,1150,5154
2024-09-18 01:30:00,7306,5423,1576,1140,5018
2024-09-18 02:00:00,7094,5348,1529,1134,4860
2024-09-18 02:30:00,6917,5329,1515,1111,4751
2024-09-18 03:00:00,6821,5354,1481,1125,4680
2024-09-18 03:30:00,6764,5361,1445,1125,4648
2024-09-18 04:00:00,6858,5364,1427,1126,4609
2024-09-18 04:30:00,6839,5435,1407,1134,4636
2024-09-18 05:00:00,6939,5520,1405,1129,4673
2024-09-18 05:30:00,7243,5681,1412,1150,4875
2024-09-18 06:00:00,7565,5813,1443,1183,5124
2024-09-18 06:30:00,8034,5933,1508,1257,5597
2024-09-18 07:00:00,8134,5752,1620,1309,5979
2024-09-18 07:30:00,7839,5545,1647,1328,6000
2024-09-18 08:00:00,7426,5212,1602,1381,5844
2024-09-18 08:30:00,6757,4904,1445,1304,5454
2024-09-18 09:00:00,6019,4601,1255,1314,4947
2024-09-18 09:30:00,5527,4396,1027,1278,4497
2024-09-18 10:00:00,5058,4336,826,1226,4092
2024-09-18 10:30:00,4671,4378,663,1199,3736
2024-09-18 11:00:00,4382,4334,560,1195,3483
2024-09-18 11:30:00,4189,4340,461,1211,3255
2024-09-18 12:00:00,4151,4281,395,1221,3069
2024-09-18 12:30:00,4133,4169,381,1244,2948
2024-09-18 13:00:00,4148,4076,337,1234,2893
2024-09-18 13:30:00,4204,4127,295,1243,2922
2024-09-18 14:00:00,4323,4241,312,1213,3047
2024-09-18 14:30:00,4648,4409,320,1174,3192
2024-09-18 15:00:00,5087,4757,381,1169,3390
2024-09-18 15:30:00,5624,5197,492,1223,3690
2024-09-18 16:00:00,6305,5655,582,1245,4052
2024-09-18 16:30:00,6974,6161,751,1239,4485
2024-09-18 17:00:00,7640,6644,970,1281,5015
2024-09-18 17:30:00,8222,7028,1186,1342,5444
2024-09-18 18:00:00,8739,7260,1466,1410,5946
2024-09-18 18:30:00,9062,7328,1632,1437,6231
2024-09-18 19:00:00,9122,7333,1774,1480,6402
2024-09-18 19:30:00,8948,7182,1844,1459,6335
2024-09-18 20:00:00,8729,7018,1864,1452,6276
2024-09-18 20:30:00,8602,6875,1836,1445,6124
2024-09-18 21:00:00,8428,6695,1818,1412,6015
2024-09-18 21:30:00,8246,6582,1789,1392,5864
2024-09-18 22:00:00,8057,6338,1750,1360,5681
2024-09-18 22:30:00,7917,6176,1707,1334,5428
2024-09-18 23:00:00,7793,6022,1647,1296,5293
2024-09-18 23:30:00,7683,5856,1576,1249,5302
2024-09-19 00:00:00,7600,5694,1605,1216,5205
2024-09-19 00:30:00,7497,5596,1599,1185,5059
2024-09-19 01:00:00,7344,5459,1601,1169,4927
2024-09-19 01:30:00,7147,5374,1573,1145,4783
2024-09-19 02:00:00,6936,5322,1546,1143,4646
2024-09-19 02:30:00,6854,5301,1495,1143,4545
2024-09-19 03:00:00,6669,5318,1460,1149,4453
2024-09-19 03:30:00,6641,5317,1437,1140,4387
2024-09-19 04:00:00,6542,5331,1460,1120,4388
2024-09-19 04:30:00,6602,5366,1431,1133,4402
2024-09-19 05:00:00,6681,5454,1455,1145,4466
2024-09-19 05:30:00,6894,5638,1453,1167,4671
2024-09-19 06:00:00,7189,5777,1464,1210,4859
2024-09-19 06:30:00,7510,5916,1501,1282,5258
2024-09-19 07:00:00,7620,5889,1598,1335,5597
2024-09-19 07:30:00,7353,5827,1627,1353,5757
2024-09-19 08:00:00,6973,5473,1561,1371,5621
2024-09-19 08:30:00,6427,5063,1423,1357,5323
2024-09-19 09:00:00,5821,4636,1393,1314,5009
2024-09-19 09:30:00,5352,4514,1300,1256,4826
2024-09-19 10:00:00,4994,4386,1140,1253,4657
2024-09-19 10:30:00,4795,4437,1154,1210,4582
2024-09-19 11:00:00,4503,4517,1215,1206,4311
2024-09-19 11:30:00,4379,4686,1124,1203,4250
2024-09-19 12:00:00,4361,4666,1065,1208,4078
2024-09-19 12:30:00,4340,4708,950,1275,4166
2024-09-19 13:00:00,4366,4764,958,1270,4321
2024-09-19 13:30:00,4490,4946,921,1240,4117
2024-09-19 14:00:00,4715,5125,855,1137,4099
2024-09-19 14:30:00,4978,5338,926,1115,4018
2024-09-19 15:00:00,5396,5572,1033,1201,4253
2024-09-19 15:30:00,5845,5575,1039,1217,4332
2024-09-19 16:00:00,6481,5967,1117,1236,4609
2024-09-19 16:30:00,7054,6356,1204,1276,4899
2024-09-19 17:00:00,7717,6768,1311,1315,5427
2024-09-19 17:30:00,8226,7059,1461,1358,5922
2024-09-19 18:00:00,8755,7341,1672,1408,6448
2024-09-19 18:30:00,8957,7459,1882,1457,6733
2024-09-19 19:00:00,9003,7448,2012,1503,6896
2024-09-19 19:30:00,8847,7275,2015,1495,6848
2024-09-19 20:00:00,8636,7181,1990,1478,6726
2024-09-19 20:30:00,8549,7050,1953,1460,6629
2024-09-19 21:00:00,8421,6902,1912,1417,6435
2024-09-19 21:30:00,8185,6738,1868,1393,6279
2024-09-19 22:00:00,7945,6483,1804,1342,5991
2024-09-19 22:30:00,7908,6327,1728,1291,5702
2024-09-19 23:00:00,7763,6153,1657,1240,5503
2024-09-19 23:30:00,7651,5972,1592,1195,5484
2024-09-20 00:00:00,7561,5839,1600,1168,5404
2024-09-20 00:30:00,7492,5687,1609,1150,5215
2024-09-20 01:00:00,7420,5556,1595,1130,5023
2024-09-20 01:30:00,7208,5464,1580,1125,4858
2024-09-20 02:00:00,7026,5444,1550,1126,4713
2024-09-20 02:30:00,6790,5388,1522,1121,4590
2024-09-20 03:00:00,6620,5374,1480,1119,4510
2024-09-20 03:30:00,6494,5355,1445,1149,4460
2024-09-20 04:00:00,6438,5399,1424,1150,4482
2024-09-20 04:30:00,6459,5424,1383,1202,4461
2024-09-20 05:00:00,6539,5539,1343,1187,4522
2024-09-20 05:30:00,6810,5676,1343,1198,4718
2024-09-20 06:00:00,6996,5810,1389,1279,4989
2024-09-20 06:30:00,7354,5844,1443,1374,5379
2024-09-20 07:00:00,7448,5622,1520,1416,5700
2024-09-20 07:30:00,7176,5398,1539,1448,5836
2024-09-20 08:00:00,6804,5106,1523,1476,5887
2024-09-20 08:30:00,6234,4853,1449,1472,5788
2024-09-20 09:00:00,5642,4545,1336,1426,5546
2024-09-20 09:30:00,5178,4253,1199,1441,5358
2024-09-20 10:00:00,4810,4043,1059,1420,5221
2024-09-20 10:30:00,4643,4040,963,1377,5106
2024-09-20 11:00:00,4378,4055,963,1334,4862
2024-09-20 11:30:00,4333,4020,860,1306,4960
2024-09-20 12:00:00,4242,4009,863,1253,4923
2024-09-20 12:30:00,4230,3955,834,1287,4880
2024-09-20 13:00:00,4236,4023,839,1252,4688
2024-09-20 13:30:00,4319,4204,883,1207,4521
2024-09-20 14:00:00,4506,4603,832,1215,4546
2024-09-20 14:30:00,4763,5006,798,1219,4419
2024-09-20 15:00:00,5149,5312,871,1220,4526
2024-09-20 15:30:00,5648,5734,951,1267,4910
2024-09-20 16:00:00,6284,6124,1030,1288,5148
2024-09-20 16:30:00,6917,6518,1089,1323,5539
2024-09-20 17:00:00,7497,6815,1177,1373,5938
2024-09-20 17:30:00,7963,7120,1401,1324,6227
2024-09-20 18:00:00,8368,7228,1552,1386,6502
2024-09-20 18:30:00,8593,7288,1732,1459,6717
2024-09-20 19:00:00,8613,7351,1839,1468,6814
2024-09-20 19:30:00,8445,7126,1858,1468,6708
2024-09-20 20:00:00,8301,7025,1865,1454,6595
2024-09-20 20:30:00,8211,6925,1854,1436,6458
2024-09-20 21:00:00,8090,6809,1776,1410,6341
2024-09-20 21:30:00,7939,6642,1724,1394,6180
2024-09-20 22:00:00,7785,6384,1695,1347,5915
2024-09-20 22:30:00,7766,6260,1657,1327,5725
2024-09-20 23:00:00,7681,6117,1597,1265,5491
2024-09-20 23:30:00,7597,5955,1532,1295,5457
2024-09-21 00:00:00,7467,5797,1549,1282,5337
2024-09-21 00:30:00,7327,5654,1536,1247,5168
2024-09-21 01:00:00,7220,5531,1530,1237,4967
2024-09-21 01:30:00,7023,5480,1495,1229,4823
2024-09-21 02:00:00,6807,5391,1464,1215,4634
2024-09-21 02:30:00,6660,5360,1419,1208,4511
2024-09-21 03:00:00,6641,5382,1409,1214,4406
2024-09-21 03:30:00,6404,5323,1369,1214,4347
2024-09-21 04:00:00,6324,5349,1356,1214,4301
2024-09-21 04:30:00,6249,5362,1313,1219,4294
2024-09-21 05:00:00,6268,5373,1275,1228,4316
2024-09-21 05:30:00,6348,5414,1257,1246,4362
2024-09-21 06:00:00,6464,5450,1269,1267,4459
2024-09-21 06:30:00,6448,5369,1274,1298,4630
2024-09-21 07:00:00,6358,5151,1303,1314,4762
2024-09-21 07:30:00,6074,4937,1299,1312,4750
2024-09-21 08:00:00,5732,4711,1212,1315,4746
2024-09-21 08:30:00,5373,4468,1125,1320,4667
2024-09-21 09:00:00,4947,4241,1097,1307,4457
2024-09-21 09:30:00,4627,4065,972,1275,4334
2024-09-21 10:00:00,4373,3744,876,1257,4115
2024-09-21 10:30:00,4105,3626,756,1247,3985
2024-09-21 11:00:00,3894,3531,781,1249,3886
2024-09-21 11:30:00,3693,3470,781,1219,4074
2024-09-21 12:00:00,3584,3547,712,1191,3962
2024-09-21 12:30:00,3563,3598,736,1159,3724
2024-09-21 13:00:00,3555,3673,770,1159,3724
2024-09-21 13:30:00,3641,3982,675,1150,3718
2024-09-21 14:00:00,3805,4275,787,1167,3811
2024-09-21 14:30:00,4119,4511,819,1170,3882
2024-09-21 15:00:00,4545,4774,833,1186,3995
2024-09-21 15:30:00,5053,4984,888,1208,4282
2024-09-21 16:00:00,5627,5412,901,1239,4521
2024-09-21 16:30:00,6262,5925,1022,1280,4769
2024-09-21 17:00:00,6850,6394,1192,1285,5068
2024-09-21 17:30:00,7370,6774,1349,1334,5382
2024-09-21 18:00:00,7841,7011,1479,1396,5686
2024-09-21 18:30:00,8134,7094,1632,1418,5935
2024-09-21 19:00:00,8123,7067,1771,1429,6058
2024-09-21 19:30:00,7973,6879,1778,1413,5977
2024-09-21 20:00:00,7816,6697,1727,1398,5858
2024-09-21 20:30:00,7723,6573,1712,1387,5748
2024-09-21 21:00:00,7672,6468,1689,1370,5650
2024-09-21 21:30:00,7554,6366,1647,1349,5537
2024-09-21 22:00:00,7414,6185,1607,1320,5394
2024-09-21 22:30:00,7360,6087,1572,1286,5238
2024-09-21 23:00:00,7303,5976,1541,1245,5100
2024-09-21 23:30:00,7175,5818,1495,1222,5165
2024-09-22 00:00:00,7098,5687,1535,1194,5031
2024-09-22 00:30:00,6947,5585,1533,1155,4833
2024-09-22 01:00:00,6789,5480,1541,1150,4726
2024-09-22 01:30:00,6617,5402,1481,1133,4551
2024-09-22 02:00:00,6519,5348,1438,1114,4386
2024-09-22 02:30:00,6338,5277,1407,1113,4289
2024-09-22 03:00:00,6215,5247,1392,1108,4187
2024-09-22 03:30:00,6146,5226,1345,1104,4119
2024-09-22 04:00:00,6063,5218,1285,1090,4105
2024-09-22 04:30:00,6042,5193,1264,1106,4072
2024-09-22 05:00:00,6032,5243,1250,1116,4064
2024-09-22 05:30:00,6118,5288,1239,1119,4120
2024-09-22 06:00:00,6125,5294,1250,1138,4187
2024-09-22 06:30:00,6097,5142,1265,1159,4232
2024-09-22 07:00:00,5977,4608,1283,1169,4281
2024-09-22 07:30:00,5672,4631,1220,1156,4208
2024-09-22 08:00:00,5374,4297,1154,1191,4046
2024-09-22 08:30:00,5011,4016,1054,1253,3928
2024-09-22 09:00:00,4804,3777,965,1276,3947
2024-09-22 09:30:00,4715,3502,910,1266,3836
2024-09-22 10:00:00,4415,3382,822,1258,3670
2024-09-22 10:30:00,4182,3399,799,1240,3649
2024-09-22 11:00:00,4084,3395,735,1191,3359
2024-09-22 11:30:00,4336,3369,672,1171,3292
2024-09-22 12:00:00,4507,3339,587,1136,3388
2024-09-22 12:30:00,3999,3276,539,1108,3315
2024-09-22 13:00:00,3571,3193,519,1099,3104
2024-09-22 13:30:00,3560,3344,436,1095,3264
2024-09-22 14:00:00,3660,3516,373,1102,3270
2024-09-22 14:30:00,3977,3800,374,1125,3272
2024-09-22 15:00:00,4390,4189,340,1135,3348
2024-09-22 15:30:00,4965,4626,419,1150,3524
2024-09-22 16:00:00,5597,5137,499,1161,3907
2024-09-22 16:30:00,6249,5682,657,1204,4242
2024-09-22 17:00:00,6921,6210,893,1261,4528
2024-09-22 17:30:00,7479,6683,1105,1287,4858
2024-09-22 18:00:00,7950,6997,1357,1345,5260
2024-09-22 18:30:00,8282,7118,1566,1392,5552
2024-09-22 19:00:00,8359,7069,1633,1408,5767
2024-09-22 19:30:00,8170,6913,1689,1402,5723
2024-09-22 20:00:00,8020,6761,1685,1384,5609
2024-09-22 20:30:00,7870,6660,1658,1372,5502
2024-09-22 21:00:00,7759,6557,1633,1342,5384
2024-09-22 21:30:00,7590,6482,1612,1308,5248
2024-09-22 22:00:00,7433,6246,1578,1268,5117
2024-09-22 22:30:00,7287,6082,1523,1208,4966
2024-09-22 23:00:00,7208,5930,1487,1176,4821
2024-09-22 23:30:00,7075,5781,1431,1150,4869
2024-09-23 00:00:00,6967,5636,1468,1121,4808
2024-09-23 00:30:00,6881,5520,1486,1097,4651
2024-09-23 01:00:00,6729,5409,1503,1080,4518
2024-09-23 01:30:00,6643,5311,1473,1096,4418
2024-09-23 02:00:00,6436,5291,1441,1093,4287
2024-09-23 02:30:00,6311,5261,1414,1092,4198
2024-09-23 03:00:00,6263,5229,1370,1095,4110
2024-09-23 03:30:00,6212,5196,1382,1092,4107
2024-09-23 04:00:00,6108,5222,1355,1095,4087
2024-09-23 04:30:00,6166,5297,1344,1105,4144
2024-09-23 05:00:00,6242,5404,1372,1115,4241
2024-09-23 05:30:00,6541,5583,1363,1143,4385
2024-09-23 06:00:00,6804,5696,1415,1175,4659
2024-09-23 06:30:00,7114,5722,1443,1236,4984
2024-09-23 07:00:00,7190,5499,1512,1284,5171
2024-09-23 07:30:00,6910,5305,1509,1331,5105
2024-09-23 08:00:00,6561,5022,1478,1364,4984
2024-09-23 08:30:00,6076,4716,1353,1350,4781
2024-09-23 09:00:00,5484,4404,1200,1295,4600
2024-09-23 09:30:00,5071,4139,1073,1272,4438
2024-09-23 10:00:00,4833,3931,884,1243,4175
2024-09-23 10:30:00,4573,3907,813,1211,4080
2024-09-23 11:00:00,4351,3860,769,1186,4183
2024-09-23 11:30:00,4228,3847,581,1132,4248
2024-09-23 12:00:00,4225,3882,449,1108,4371
2024-09-23 12:30:00,4254,3834,486,1102,4538
2024-09-23 13:00:00,4338,3820,447,1096,4654
2024-09-23 13:30:00,4495,3951,513,1092,4781
2024-09-23 14:00:00,4727,4135,619,1082,4858
2024-09-23 14:30:00,5022,4428,509,1083,4897
2024-09-23 15:00:00,5455,4831,537,1103,4966
2024-09-23 15:30:00,6038,5316,585,1123,5081
2024-09-23 16:00:00,6612,5825,687,1137,5285
2024-09-23 16:30:00,7203,6318,821,1149,5494
2024-09-23 17:00:00,7834,6855,1015,1187,5710
2024-09-23 17:30:00,8242,7209,1325,1250,6022
2024-09-23 18:00:00,8614,7478,1489,1335,6370
2024-09-23 18:30:00,8818,7608,1550,1374,6514
2024-09-23 19:00:00,8846,7590,1639,1397,6594
2024-09-23 19:30:00,8608,7392,1648,1384,6521
2024-09-23 20:00:00,8401,7248,1629,1362,6353
2024-09-23 20:30:00,8218,7100,1631,1334,6198
2024-09-23 21:00:00,8075,6976,1627,1316,6068
2024-09-23 21:30:00,7824,6835,1591,1302,5899
2024-09-23 22:00:00,7604,6557,1555,1273,5683
2024-09-23 22:30:00,7532,6370,1499,1239,5509
2024-09-23 23:00:00,7455,6201,1443,1208,5300
2024-09-23 23:30:00,7351,6053,1400,1182,5384
2024-09-24 00:00:00,7250,5882,1424,1150,5261
2024-09-24 00:30:00,7159,5730,1414,1132,5070
2024-09-24 01:00:00,6971,5639,1428,1123,4872
2024-09-24 01:30:00,6784,5520,1389,1090,4732
2024-09-24 02:00:00,6546,5461,1350,1094,4544
2024-09-24 02:30:00,6378,5423,1315,1096,4423
2024-09-24 03:00:00,6267,5416,1278,1105,4335
2024-09-24 03:30:00,6308,5410,1295,1111,4311
2024-09-24 04:00:00,6216,5407,1236,1108,4282
2024-09-24 04:30:00,6182,5449,1229,1125,4330
2024-09-24 05:00:00,6252,5562,1220,1129,4406
2024-09-24 05:30:00,6510,5701,1228,1169,4565
2024-09-24 06:00:00,6733,5797,1247,1219,4820
2024-09-24 06:30:00,6991,5848,1289,1288,5102
2024-09-24 07:00:00,7106,5665,1373,1352,5327
2024-09-24 07:30:00,6990,5531,1408,1374,5386
2024-09-24 08:00:00,6750,5114,1432,1381,5378
2024-09-24 08:30:00,6484,4655,1366,1367,5400
2024-09-24 09:00:00,6008,4451,1240,1354,5119
2024-09-24 09:30:00,5418,4217,1127,1314,4753
2024-09-24 10:00:00,5169,3957,1084,1279,4676
2024-09-24 10:30:00,5185,3868,1077,1265,4449
2024-09-24 11:00:00,5200,3926,1100,1265,4101
2024-09-24 11:30:00,4998,3983,1142,1277,4054
2024-09-24 12:00:00,4959,4082,1037,1258,3779
2024-09-24 12:30:00,4985,4068,1112,1238,3316
2024-09-24 13:00:00,5137,4210,1143,1271,3432
2024-09-24 13:30:00,5320,4221,957,1261,3569
2024-09-24 14:00:00,5456,4370,974,1250,3669
2024-09-24 14:30:00,6068,5075,917,1271,3966
2024-09-24 15:00:00,6701,5286,948,1222,4211
2024-09-24 15:30:00,6789,5753,1276,1267,4489
2024-09-24 16:00:00,7303,6126,1392,1278,4774
2024-09-24 16:30:00,7702,6346,1345,1273,5105
2024-09-24 17:00:00,7967,6729,1441,1330,5378
2024-09-24 17:30:00,8187,7110,1466,1373,5615
2024-09-24 18:00:00,8509,7449,1509,1424,5878
2024-09-24 18:30:00,8751,7582,1583,1454,5978
2024-09-24 19:00:00,8746,7523,1625,1459,6075
2024-09-24 19:30:00,8540,7336,1683,1444,5998
2024-09-24 20:00:00,8306,7225,1678,1415,5841
2024-09-24 20:30:00,8091,7058,1660,1397,5739
2024-09-24 21:00:00,7981,6829,1636,1355,5537
2024-09-24 21:30:00,7750,6670,1599,1319,5454
2024-09-24 22:00:00,7574,6457,1565,1285,5249
2024-09-24 22:30:00,7484,6312,1513,1248,5128
2024-09-24 23:00:00,7377,6167,1465,1203,4992
2024-09-24 23:30:00,7271,5983,1406,1181,5012
2024-09-25 00:00:00,7159,5811,1443,1153,4933
2024-09-25 00:30:00,7011,5684,1434,1136,4801
2024-09-25 01:00:00,6880,5529,1439,1119,4656
2024-09-25 01:30:00,6713,5474,1409,1103,4547
2024-09-25 02:00:00,6514,5408,1390,1101,4424
2024-09-25 02:30:00,6333,5371,1372,1095,4330
2024-09-25 03:00:00,6226,5340,1321,1090,4247
2024-09-25 03:30:00,6146,5367,1302,1089,4238
2024-09-25 04:00:00,6083,5363,1294,1094,4225
2024-09-25 04:30:00,6203,5406,1275,1102,4244
2024-09-25 05:00:00,6250,5525,1278,1125,4260
2024-09-25 05:30:00,6416,5664,1278,1152,4396
2024-09-25 06:00:00,6659,5774,1306,1194,4564
2024-09-25 06:30:00,7037,5827,1337,1256,4863
2024-09-25 07:00:00,7360,5719,1399,1317,5120
2024-09-25 07:30:00,7548,5462,1413,1363,5315
2024-09-25 08:00:00,7655,5116,1432,1356,5527
2024-09-25 08:30:00,7614,4844,1372,1274,5702
2024-09-25 09:00:00,7336,4507,1309,1207,5792
2024-09-25 09:30:00,6877,4192,1075,1202,5818
2024-09-25 10:00:00,6791,3935,932,1168,5731
2024-09-25 10:30:00,6620,3865,862,1097,5665
2024-09-25 11:00:00,6683,3811,783,1072,5740
2024-09-25 11:30:00,6397,3800,759,1058,5775
2024-09-25 12:00:00,6310,3807,787,1058,5805
2024-09-25 12:30:00,6428,3661,817,1034,5727
2024-09-25 13:00:00,6265,3629,952,1025,5645
2024-09-25 13:30:00,6702,3787,1048,1025,5610
2024-09-25 14:00:00,6997,4019,1050,1058,5511
2024-09-25 14:30:00,7084,4320,1124,1090,5468
2024-09-25 15:00:00,7335,4685,1267,1093,5581
2024-09-25 15:30:00,7663,5171,1290,1092,5670
2024-09-25 16:00:00,7999,5735,1266,1097,5800
2024-09-25 16:30:00,8174,6220,1251,1126,6025
2024-09-25 17:00:00,8391,6689,1302,1173,6282
2024-09-25 17:30:00,8605,7093,1457,1232,6482
2024-09-25 18:00:00,8847,7323,1573,1304,6743
2024-09-25 18:30:00,8925,7455,1737,1359,6876
2024-09-25 19:00:00,8857,7460,1889,1384,6918
2024-09-25 19:30:00,8628,7235,1954,1382,6876
2024-09-25 20:00:00,8436,7151,1938,1377,6692
2024-09-25 20:30:00,8252,7101,1910,1363,6519
2024-09-25 21:00:00,8114,6942,1878,1359,6380
2024-09-25 21:30:00,7914,6762,1837,1339,6175
2024-09-25 22:00:00,7714,6517,1782,1303,5980
2024-09-25 22:30:00,7651,6354,1710,1262,5696
2024-09-25 23:00:00,7550,6185,1632,1216,5495
2024-09-25 23:30:00,7422,5982,1564,1180,5448
2024-09-26 00:00:00,7304,5830,1584,1151,5366
2024-09-26 00:30:00,7150,5684,1571,1126,5189
2024-09-26 01:00:00,7009,5565,1587,1114,4975
2024-09-26 01:30:00,6831,5487,1586,1102,4842
2024-09-26 02:00:00,6609,5458,1540,1093,4707
2024-09-26 02:30:00,6515,5397,1485,1077,4528
2024-09-26 03:00:00,6408,5359,1451,1081,4452
2024-09-26 03:30:00,6292,5370,1420,1087,4402
2024-09-26 04:00:00,6336,5371,1396,1092,4386
2024-09-26 04:30:00,6415,5400,1374,1090,4437
2024-09-26 05:00:00,6443,5524,1373,1111,4490
2024-09-26 05:30:00,6629,5668,1377,1159,4725
2024-09-26 06:00:00,6892,5753,1413,1200,4950
2024-09-26 06:30:00,7315,5722,1460,1265,5364
2024-09-26 07:00:00,7738,5559,1541,1318,5622
2024-09-26 07:30:00,8081,5436,1538,1328,5655
2024-09-26 08:00:00,8307,5296,1464,1289,5648
2024-09-26 08:30:00,8471,5216,1348,1239,5601
2024-09-26 09:00:00,8455,4937,1175,1179,5344
2024-09-26 09:30:00,8471,4545,948,1126,5010
2024-09-26 10:00:00,8425,4486,761,1070,4731
2024-09-26 10:30:00,8523,4521,627,1032,4568
2024-09-26 11:00:00,8571,4634,483,1015,4347
2024-09-26 11:30:00,8627,4681,401,1001,4199
2024-09-26 12:00:00,8653,5133,305,968,4141
2024-09-26 12:30:00,8543,5395,232,971,4171
2024-09-26 13:00:00,8445,5159,226,979,4276
2024-09-26 13:30:00,8377,5524,176,985,4370
2024-09-26 14:00:00,8352,5645,177,1026,4372
2024-09-26 14:30:00,8296,6018,236,1031,4385
2024-09-26 15:00:00,8361,6368,293,1039,4513
2024-09-26 15:30:00,8630,6481,400,1052,4662
2024-09-26 16:00:00,8921,6603,524,1062,4824
2024-09-26 16:30:00,9119,6870,658,1094,5054
2024-09-26 17:00:00,9356,7054,854,1123,5413
2024-09-26 17:30:00,9683,7293,1077,1192,5839
2024-09-26 18:00:00,10080,7453,1339,1261,6260
2024-09-26 18:30:00,10211,7560,1581,1316,6615
2024-09-26 19:00:00,10229,7538,1744,1354,6870
2024-09-26 19:30:00,9937,7364,1856,1357,6860
2024-09-26 20:00:00,9683,7298,1851,1347,6774
2024-09-26 20:30:00,9558,7215,1842,1356,6650
2024-09-26 21:00:00,9373,7081,1826,1319,6505
2024-09-26 21:30:00,9050,6828,1812,1288,6327
2024-09-26 22:00:00,8702,6573,1753,1253,6141
2024-09-26 22:30:00,8499,6434,1688,1220,5892
2024-09-26 23:00:00,8289,6270,1615,1168,5678
